Vendor,rank,degree,Year-Month,log_degree,log_rank,yhat_log,resid_log,resid_zscore,is_anomaly
MTM RECOGNITION ACCT DC,0.0002407836388471687,30,201402,3.4011973816621555,-8.331611787671708,-8.325393846059594,-0.006217941612113975,-0.018666791991129958,False
OPTOMA TECH. / TSC CORP.,2.216321137080886e-05,2,201402,,,,,,False
SCHLOTZSKY'S 2160 BRYNT,2.216321137080886e-05,2,201402,,,,,,False
TEXAS RDHSEWACO LLC,2.216321137080886e-05,2,201402,,,,,,False
ZIOS ITALIAN KITCHEN 6,4.2167253876326033e-05,6,201402,,,,,,False
COMFORT SUITES AIRPORT,4.98292989293136e-05,2,201402,,,,,,False
DEPT OF CORRECTIONS,0.00069994171305021,92,201402,4.5217885770490405,-7.264513492030202,-7.205014523171668,-0.05949896885853434,-0.17862098820746128,False
NAARSO,1.7473367293370228e-05,2,201402,,,,,,False
TOWNEPLACE SUITES TULSA,8.754780930804755e-05,8,201402,2.0794415416798357,-9.34332551030421,-9.646899778926826,0.3035742686226168,0.9113558923126197,False
COOPERSURGICAL,3.6867517458496e-05,4,201402,,,,,,False
PARTY AMERICA,4.977764603818761e-05,4,201402,,,,,,False
TARGET        00000190,5.40301111110937e-05,6,201402,,,,,,False
THE LITTLE BLUE BOOK INC,2.3834588159709225e-05,2,201402,,,,,,False
HOBBY-LOBBY #0069,7.8007794163511e-05,10,201402,2.302585092994046,-9.45870179827442,-9.423798417826173,-0.034903380448247034,-0.10478293031041626,False
INTL SOC ARBORICULTURE,3.514581612960524e-05,4,201402,,,,,,False
WALKER CO,0.0007054265866577237,112,201402,4.718498871295094,-7.2567078492682615,-7.008341421348494,-0.24836642791976793,-0.7456172374697185,False
BESTBUY.COM   00009944,0.00019705097646160517,30,201402,3.4011973816621555,-8.532048093860531,-8.325393846059594,-0.20665424780093744,-0.6203937087926016,False
GRE GMCR/KEURIG,5.57340340034029e-05,10,201402,2.302585092994046,-9.794919556287057,-9.423798417826173,-0.3711211384608841,-1.1141373668876777,False
